unit_id,id,country,city,airline,text
681461479,1574849862,BIH,Banja Luka,US Airways,"@USAirways, if I rebook on another airline after my flight was cancelled, do you reimburse? I need to get home today, not Tuesday."
681461480,1575254630,ESP,Santiago De Compostela,US Airways,@USAirways how do I reserve my seat on the AA flight I transfer to from ORD to EVV?
681461481,1574964701,HRV,,US Airways,@USAirways passengers sitting on plane for two hours flight #4663 from CMH!!!  All other flights have left #usairwaysfail #worstairlineever
681461482,1574960842,IDN,Jakarta,US Airways,@USAirways GF was on hold for 4 hours and call was dropped!!! HELP!!!!! Need a flight!!!
681461483,1575255608,ESP,Santiago De Compostela,US Airways,"@USAirways Never heard back, but this would help: Any chance I could bump up my flight time closer to 3pm today? I'm on flight 3960."
681461484,1574895776,BIH,Sarajevo,US Airways,@USAirways Good morning.
681461485,1575294011,GBR,,US Airways,"@USAirways #Overbooked SXM-CLT delayed deplaning extra passengers. #missedconnection #forcedovernight #CLT, no lodging/food. Disappointed."
681461486,1574945027,HRV,,US Airways,@USAirways you need to figure your scheduling out! #worstflightexperienceever #getmehome
681461487,1574846658,GBR,London,US Airways,@USAirways claimed my flight canceled because PHL runway not good but Delta flight at same exact time is taking off on time.
681461488,1574953635,BRA,Nova Cruz,US Airways,@USAirways 23 min on hold... Drove 2.5 hours to get my delayed bag. I just want to pick it up at SJU.
681461489,1574844312,GBR,Hull,US Airways,"@USAirways I’ve been on hold for 36 minutes now, any time you want to answer the phone that would be great."
681461490,1574937332,CAN,Sudbury,US Airways,@USAirways seriously!!!  Flight canceled. Auto rebooked to Tuesday??? Then 3hr 26min on hold for nothing. Renting car. Want refund!!!!
681461491,1575176629,ITA,Rome,US Airways,@USAirways lost bags. Cant reach human. delivery driver says he won't give us carseat until we return loaner. We hv NO loanr.5084773604 HELP
681461492,1575295741,ROU,Alba Iulia,US Airways,@USAirways 8am flight to mco canld &amp; resch 1:30.If we opt for 8 am depart tom will us air allow cng return day from sat to sun w/o penalty?
681461493,1575099106,ISR,,US Airways,"@usairways trick for getting into your hold queue?  I've been calling since Thursday and keep getting the ""call back later"" message"
681461494,1575073013,IND,Hyderabad,US Airways,@USAirways Many thanks for your reply! http://t.co/6CGFv02gzb
681461495,1574940237,IDN,Jakarta,US Airways,@USAirways instead of tweeting your customers apologizing why don't you pick up your phone
681461496,1575167478,IND,Mumbai,US Airways,@USAirways I really appreciate there not being an easy way to get another flight when mine has been delayed over 2hrs for mechanical reasons
681461497,1575292633,VNM,Hue,US Airways,@USAirways My bags were supposed to be delivered to NYC last night (missing since Thurs) but are not here. Can someone call me?
681461498,1574917274,ESP,A Coruña,US Airways,@USAirways took me 4+ hours to book flights yesterday due to system errors between you and @AmericanAir. paid $320 extra due to time lapse
681461499,1574917420,VEN,,US Airways,@USAirways on hold with 800-428-4322. Flight from DSM to DCA was canceled (4473). Know when it will fly?
681461500,1574981030,ISR,Tel Aviv,US Airways,@USAirways - almost 2 hrs 30 mins on hold - any idea how much longer?
681461501,1574994159,ITA,Rome,US Airways,@USAirways This was a real life exercise in crisis management which @USAirways failed miserably. Some compensation would go a long way.
681461502,1575216008,AUS,Sydney,US Airways,@USAirways Ten hrs later and still here on Army cots @ airport waiting for 11am flight. #poorlyhandled #usairheads http://t.co/18fMr06mn6
681461503,1575123719,IND,,US Airways,"@USAirways ""good news. We've located the crew and made contact with them"". flight was supposed to leave 4 minutes ago. #usairwaysfail"
681461504,1575278791,POL,Kraków,US Airways,@USAirways been on hold 2+ hours trying to reschedule cancelled DCA-BOS flight. Can anyone help?
681461505,1575283135,IDN,Malang,US Airways,@USAirways @AmericanAir  Also your on-hold message is trying to sell Valentines Day gifts.  Over a week late.  Sounds about right for USAir
681461506,1575291891,VNM,Hue,US Airways,@USAirways @AmericanAir  stranded in North Carolina and trying to figure out options but can't get anyone to talk to
681461507,1575164699,VNM,Hanoi,US Airways,"@USAirways and at this point I don't need sorry, I need a revers agt to pick up the call so maybe we can make the 11:30 flight today"
681461508,1574934273,ESP,,US Airways,@USAirways sad experience today on 4663.  Family on Southwest direct to MCO. My loyalty to USAir = not vacationing with my boys today.
681461509,1575088332,VNM,Ho Chi Minh City,US Airways,@USAirways @AmericanAir  is there anyone answering phones today??? Listening to same damn messages for 1:10 minutes
681461510,1575015433,CAN,Kelowna,US Airways,"@USAirways I have LITERALLY been on hold since 3am est.PlatinumEventually hung up &amp; again back on hold. Understand weather, but ridiculous."
681461511,1575059279,CHE,,US Airways,"@USAirways job well done from your Philly employee running check,in today. (Tabitha?) helped us in an emergency &amp; vacation saved!!!"
681461512,1575186559,IND,Hyderabad,US Airways,"@USAirways was on hd for 1hr and 3min at 3:00am since my flgt  from DCA to MSY was cancelled, still trying to get out. On hold now 50minssss"
681461513,1575057496,PAK,Lahore,US Airways,"@USAirways you can't control the weather but you CAN control your systems, processes, people and attitudes. #anotherfail"
681461514,1574960826,TUR,Istanbul,US Airways,@USAirways You are 0 for 3 so far in on-time flights on this vacation.
681461515,1574940620,CAN,Sudbury,US Airways,@USAirways I just got hanged up on trying to get to an agent. Can you help?
681461516,1575128873,IND,,US Airways,@USAirways looks like you lost another customer  when you stranded @41CGQueen at CLT she vows never to fly with you again #smoothtransition
681461517,1574933667,ESP,A Coruña,US Airways,@USAirways @AmericanAir working for me. Tight cx @Mia so they're delaying our flight. Twice. In 20 secs @jabevan221 http://t.co/G3Uy6w28QH
681461518,1575043817,IND,,US Airways,"@USAirways my flight got cancelled to Charlotte. Been on hold for an hour, pls pick up!"
681461519,1575034854,CAN,Toronto,US Airways,@USAirways now on hold for 2 hrs 20 min. This is ridiculous
681461520,1575286427,VNM,Hue,US Airways,"@USAirways why don't you hire people to deal with the call volume, this is absolute garbage #incompetent"
681461521,1575055697,VNM,Hanoi,US Airways,@USAirways unfortunately patience won't get me to my boat that leaves at 4 pm. I was on hold watching all flights fill up.
681461522,1574889451,DEU,Nürnberg,US Airways,@USAirways not happy!! Trying to get home on canceled flight&amp; been on hold for 2 hours. Help!! This is just crazy...
681461523,1575141239,IDN,Jakarta,US Airways,"@USAirways wow.. Flight cancelled, slept on the floor at the airport and now flight delayed"
681461525,1575296815,HUN,Budapest,US Airways,@USAirways @jtrexsocial i fell asleep from a call i placed midght.. guess what still on hold 7 am
681461526,1575117494,MEX,San Nicolás De Los Garza,US Airways,@USAirways my phone has been on hold since midght  fkn 7 hrs of hold ?? Unacceptable!!!!!!!!
681461527,1575274504,SRB,,US Airways,@USAirways 8 hrs of wait time is unbelieavle unaccpetable biggest airline in the world should have failback call centers
681461528,1574837548,CAN,Ajax,US Airways,@USAirways once again your company actualy put people in weird situations.Your hostel voucher was fake.Snow is ok but no lies please
681461529,1575019369,ESP,Barceloneta,US Airways,"@USAirways truly been the worst experience this weekend. Delayed, rerouted 3x, now not boarding A 715 flight and says flight is ""on time"""
681461530,1575112418,IND,Hyderabad,US Airways,"@USAirways OK, I guess the weather has been rough but I have been trying to sort out missing air-miles for days. Any suggestions?"
681461531,1574968460,VEN,,US Airways,"@USAirways - what a disaster! Flight 3739, missed passenger count by 5 since it was done manually!!  Really???"
681461532,1575216007,AUS,Sydney,US Airways,@USAirways ever think about hiring more agents? Come on now. Don't you think 4 hour holds is a little ridiculous? Get a clue
681461533,1574955146,IND,Mumbai,US Airways,@USAirways XNA has TSA Precheck! Would be nice if your system knew that.
681461534,1575207201,VNM,Hue,US Airways,@Sb5551 Sounds like  @USAirways should have planned better since this weather was no surprise. Completely unacceptable wait times!!!
681461535,1575114181,IDN,Malang,US Airways,@USAirways 4 hours on hold to change a cancelled flight. Completely unacceptable!!!
681461536,1575261358,ITA,Grumo Appula,US Airways,@USAirways We've been on hold for over 7 hours after my wife's flight was canceled.
681461537,1575266042,GBR,,US Airways,@USAirways forgot to call in the copilot so we're stuck on the plane in PHL. Looking fwd to being stranded in CLT. Day 2 of flight fails.
681461538,1574914941,MKD,Skopje,US Airways,@USAirways your airline also delayed our bags to us for 4 hours &amp; refused to ship them to our local airport #disappointed #stillbagless
681461539,1575101196,ROU,,US Airways,@USAirways have you ever lost luggage with an infant and a 4 year old? Then customer service never answered the phone. I've tried all night.
681461540,1574917136,VEN,Caracas,US Airways,"@USAirways worst experience with you. Cancelled flight, no voucher and no luggage because ""ramp was broken."" No other ramps in Charlotte??"
681461541,1574840458,GBR,Sheffield,US Airways,@USAirways worst experience ever!!!!
681461542,1575216989,ESP,Mora,US Airways,@USAirways how do you manage to place a family of 5 into a plain with none of them sitting next to each other one of them being a 3yr old
681461543,1574935771,USA,Reno,US Airways,"@USAirways @AmericanAir Suggestions , been on hold 2 hrs for flight that is now about to pass departure...Dealing w ny weather, need change"
681461544,1574974874,CAN,Sudbury,US Airways,"@USAirways @AmericanAir I was meant to fly on Sat, you just made it Tues, I can't afford to stay in a hotel for another TWO nights!"
681461545,1575058459,CAN,Toronto,US Airways,@USAirways checked into my flight yesterday and have been bumped to a Tuesday flight! Unacceptable and no agents to speak to!
681461546,1574995399,PHL,Cebu,US Airways,@USAirways flight to Des Moines cancelled. Unacceptable to be booked on flight on Tuesday because of work commitments. 2hrs on hold
681461547,1575148058,USA,Fremont,US Airways,@USAirways now on hold for 90 minutes
681461548,1574973198,VNM,Hanoi,US Airways,@USAirways now on hold for 75 minutes.
681461549,1575255597,ESP,Santiago De Compostela,US Airways,@USAirways on hold now over 2 hrs on one phone hung on 5 x on another? How do you reach a person? No weather condition makes this excusable!
681461550,1575147512,HRV,Split,US Airways,@USAirways claims flight canceled due to weather at destination but Delta has not canceled flight on same route.
681461551,1575272834,PRT,Vila Nova De Gaia,US Airways,@USAirways @AmericanAir Flying from Orlando to Philly to Charlotte to Lynchburg. Saw advisory re Philly. Wld like to fly from Orl to Char
681461552,1575275615,ITA,Grumo Appula,US Airways,@USAirways duh on baggage claim 2 more hours and counting .. Flights 622 &amp; 1898 http://t.co/DkZl57uPQI
681461553,1574917491,USA,Spring,US Airways,@USAirways @jtrexsocial exactly! How? I've been disconnected 3 times!!!!
681461554,1575059743,MEX,Querétaro,US Airways,@USAirways 3 hrs on hold. Husband has decided we should sleep in shifts so we don't miss the phone rep. to reschedule
681461555,1574965764,BRA,Nova Cruz,US Airways,@USAirways just canceled my flight and told me to call to rebook. Been on hold for 48 minutes at 4 am and still waiting
681461556,1574966623,PHL,Las Piñas City,US Airways,@USAirways on hold for 2 hours now have been calling since Monday! I have a flight today need help now!!! #worst #NoExcusesAccepted
